GRUPO_REFERENCIA;MUNICIPIO_INSTITUCION;DEPARTAMENTO_INSTITUCION;ID_INSTITUCION;INSTITUCION;ORIGEN;CARACTER;SNIES;MUNICIPIO_PROGRAMAACADEMICO;DEPARTAMENTO_PROGRAMAACADEMICO;PROGRAMA_ACADEMICO;NOMBRE_MODULO;TOTAL_EVALGRUPO_INSTPROGRAMA;PROMEDIO_PUNTAJEGLOBAL;DESVI_ESTANDAR_PUNTAJEGLOBAL;PROMEDIO_PUNTAJEPRUEBA;DESVI_ESTANDAR_PUNTAJEPRUEBA
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;2725;POLITECNICO GRANCOLOMBIANO-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;INSTITUCIÓN UNIVERSITARIA;105591;BOGOTÁ D.C.;BOGOTA;INGENIERÍA DE SOFTWARE;PENSAMIENTO CIENTÍFICO - MATEMÁTICAS Y ESTADÍSTICA;7;177;23;151;26
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;2725;POLITECNICO GRANCOLOMBIANO-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;INSTITUCIÓN UNIVERSITARIA;53835;BOGOTÁ D.C.;BOGOTA;INGENIERIA EN TELECOMUNICACIONES;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;60;151;17;152;24
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;2725;POLITECNICO GRANCOLOMBIANO-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;INSTITUCIÓN UNIVERSITARIA;53835;BOGOTÁ D.C.;BOGOTA;INGENIERIA EN TELECOMUNICACIONES;PENSAMIENTO CIENTÍFICO - MATEMÁTICAS Y ESTADÍSTICA;60;151;17;138;21
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;2725;POLITECNICO GRANCOLOMBIANO-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;INSTITUCIÓN UNIVERSITARIA;10561;BOGOTÁ D.C.;BOGOTA;INGENIERIA INDUSTRIAL;DISEÑO DE SISTEMAS PRODUCTIVOS Y LOGÍSTICOS;112;148;17;142;26
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;2725;POLITECNICO GRANCOLOMBIANO-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;INSTITUCIÓN UNIVERSITARIA;10561;BOGOTÁ D.C.;BOGOTA;INGENIERIA INDUSTRIAL;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;112;148;17;139;22
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;2725;POLITECNICO GRANCOLOMBIANO-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;INSTITUCIÓN UNIVERSITARIA;10561;BOGOTÁ D.C.;BOGOTA;INGENIERIA INDUSTRIAL;PENSAMIENTO CIENTÍFICO - MATEMÁTICAS Y ESTADÍSTICA;112;148;17;125;17
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;2725;POLITECNICO GRANCOLOMBIANO-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;INSTITUCIÓN UNIVERSITARIA;102473;MEDELLÍN;ANTIOQUIA;INGENIERÍA INDUSTRIAL;DISEÑO DE SISTEMAS PRODUCTIVOS Y LOGÍSTICOS;15;143;24;140;28
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;2725;POLITECNICO GRANCOLOMBIANO-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;INSTITUCIÓN UNIVERSITARIA;101389;BOGOTÁ D.C.;BOGOTA;INGENIERÍA INDUSTRIAL;DISEÑO DE SISTEMAS PRODUCTIVOS Y LOGÍSTICOS;1099;142;19;128;25
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;2725;POLITECNICO GRANCOLOMBIANO-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;INSTITUCIÓN UNIVERSITARIA;101389;BOGOTÁ D.C.;BOGOTA;INGENIERÍA INDUSTRIAL;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;1099;142;19;139;26
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;2725;POLITECNICO GRANCOLOMBIANO-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;INSTITUCIÓN UNIVERSITARIA;102473;MEDELLÍN;ANTIOQUIA;INGENIERÍA INDUSTRIAL;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;15;143;24;141;37
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;2725;POLITECNICO GRANCOLOMBIANO-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;INSTITUCIÓN UNIVERSITARIA;102473;MEDELLÍN;ANTIOQUIA;INGENIERÍA INDUSTRIAL;PENSAMIENTO CIENTÍFICO - MATEMÁTICAS Y ESTADÍSTICA;15;143;24;120;18
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;2725;POLITECNICO GRANCOLOMBIANO-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;INSTITUCIÓN UNIVERSITARIA;101389;BOGOTÁ D.C.;BOGOTA;INGENIERÍA INDUSTRIAL;PENSAMIENTO CIENTÍFICO - MATEMÁTICAS Y ESTADÍSTICA;1099;142;19;122;17
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;1701;PONTIFICIA UNIVERSIDAD JAVERIANA-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;959;BOGOTÁ D.C.;BOGOTA;INGENIERIA CIVIL;DISEÑO DE OBRAS DE INFRAESTRUCTURA;94;174;19;169;28
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;1701;PONTIFICIA UNIVERSIDAD JAVERIANA-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;959;BOGOTÁ D.C.;BOGOTA;INGENIERIA CIVIL;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;94;174;19;164;25
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;1701;PONTIFICIA UNIVERSIDAD JAVERIANA-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;959;BOGOTÁ D.C.;BOGOTA;INGENIERIA CIVIL;PENSAMIENTO CIENTÍFICO - CIENCIAS FÍSICAS;94;174;19;146;23
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;1701;PONTIFICIA UNIVERSIDAD JAVERIANA-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;3079;BOGOTÁ D.C.;BOGOTA;INGENIERIA DE SISTEMAS;DISEÑO DE SOFTWARE;40;178;21;185;26
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;1701;PONTIFICIA UNIVERSIDAD JAVERIANA-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;3079;BOGOTÁ D.C.;BOGOTA;INGENIERIA DE SISTEMAS;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;40;178;21;155;31
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;1701;PONTIFICIA UNIVERSIDAD JAVERIANA-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;3079;BOGOTÁ D.C.;BOGOTA;INGENIERIA DE SISTEMAS;PENSAMIENTO CIENTÍFICO - MATEMÁTICAS Y ESTADÍSTICA;40;178;21;153;26
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;1701;PONTIFICIA UNIVERSIDAD JAVERIANA-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;960;BOGOTÁ D.C.;BOGOTA;INGENIERIA ELECTRONICA;DISEÑO DE SISTEMAS DE CONTROL;54;180;19;162;29
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;1701;PONTIFICIA UNIVERSIDAD JAVERIANA-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;960;BOGOTÁ D.C.;BOGOTA;INGENIERIA ELECTRONICA;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;54;180;19;160;28
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;1701;PONTIFICIA UNIVERSIDAD JAVERIANA-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;960;BOGOTÁ D.C.;BOGOTA;INGENIERIA ELECTRONICA;PENSAMIENTO CIENTÍFICO - CIENCIAS FÍSICAS;54;180;19;161;27
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;1701;PONTIFICIA UNIVERSIDAD JAVERIANA-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;961;BOGOTÁ D.C.;BOGOTA;INGENIERIA INDUSTRIAL;DISEÑO DE SISTEMAS PRODUCTIVOS Y LOGÍSTICOS;213;178;17;177;27
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;1701;PONTIFICIA UNIVERSIDAD JAVERIANA-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;961;BOGOTÁ D.C.;BOGOTA;INGENIERIA INDUSTRIAL;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;213;178;17;168;29
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;1701;PONTIFICIA UNIVERSIDAD JAVERIANA-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;961;BOGOTÁ D.C.;BOGOTA;INGENIERIA INDUSTRIAL;PENSAMIENTO CIENTÍFICO - MATEMÁTICAS Y ESTADÍSTICA;213;178;17;153;24
INGENIERÍA;CALI;VALLE;1702;PONTIFICIA UNIVERSIDAD JAVERIANA-CALI;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;8114;CALI;VALLE;INGENIERIA CIVIL;DISEÑO DE OBRAS DE INFRAESTRUCTURA;81;170;17;167;28
INGENIERÍA;CALI;VALLE;1702;PONTIFICIA UNIVERSIDAD JAVERIANA-CALI;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;8114;CALI;VALLE;INGENIERIA CIVIL;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;81;170;17;165;24
INGENIERÍA;CALI;VALLE;1702;PONTIFICIA UNIVERSIDAD JAVERIANA-CALI;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;8114;CALI;VALLE;INGENIERIA CIVIL;PENSAMIENTO CIENTÍFICO - CIENCIAS FÍSICAS;81;170;17;146;23
INGENIERÍA;CALI;VALLE;1702;PONTIFICIA UNIVERSIDAD JAVERIANA-CALI;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;1042;CALI;VALLE;INGENIERIA DE SISTEMAS Y COMPUTACION;DISEÑO DE SOFTWARE;23;175;18;175;26
INGENIERÍA;CALI;VALLE;1702;PONTIFICIA UNIVERSIDAD JAVERIANA-CALI;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;1042;CALI;VALLE;INGENIERIA DE SISTEMAS Y COMPUTACION;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;23;175;18;149;34
INGENIERÍA;CALI;VALLE;1702;PONTIFICIA UNIVERSIDAD JAVERIANA-CALI;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;1042;CALI;VALLE;INGENIERIA DE SISTEMAS Y COMPUTACION;PENSAMIENTO CIENTÍFICO - MATEMÁTICAS Y ESTADÍSTICA;23;175;18;156;25
INGENIERÍA;CALI;VALLE;1702;PONTIFICIA UNIVERSIDAD JAVERIANA-CALI;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;1043;CALI;VALLE;INGENIERIA ELECTRONICA;DISEÑO DE SISTEMAS DE CONTROL;22;179;17;159;25
INGENIERÍA;CALI;VALLE;1702;PONTIFICIA UNIVERSIDAD JAVERIANA-CALI;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;1043;CALI;VALLE;INGENIERIA ELECTRONICA;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;22;179;17;143;33
INGENIERÍA;CALI;VALLE;1702;PONTIFICIA UNIVERSIDAD JAVERIANA-CALI;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;1043;CALI;VALLE;INGENIERIA ELECTRONICA;PENSAMIENTO CIENTÍFICO - CIENCIAS FÍSICAS;22;179;17;148;23
INGENIERÍA;CALI;VALLE;1702;PONTIFICIA UNIVERSIDAD JAVERIANA-CALI;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;1044;CALI;VALLE;INGENIERIA INDUSTRIAL;DISEÑO DE SISTEMAS PRODUCTIVOS Y LOGÍSTICOS;87;171;19;170;27
INGENIERÍA;CALI;VALLE;1702;PONTIFICIA UNIVERSIDAD JAVERIANA-CALI;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;1044;CALI;VALLE;INGENIERIA INDUSTRIAL;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;87;171;19;161;30
INGENIERÍA;CALI;VALLE;1702;PONTIFICIA UNIVERSIDAD JAVERIANA-CALI;NO OFICIAL - FUNDACIÓN;UNIVERSIDAD;1044;CALI;VALLE;INGENIERIA INDUSTRIAL;PENSAMIENTO CIENTÍFICO - MATEMÁTICAS Y ESTADÍSTICA;87;171;19;148;24
INGENIERÍA;MEDELLÍN;ANTIOQUIA;3204;TECNOLOGICO DE ANTIOQUIA-MEDELLIN;OFICIAL DEPARTAMENTAL;INSTITUCIÓN UNIVERSITARIA;91512;MEDELLÍN;ANTIOQUIA;INGENIERÍA AMBIENTAL;DISEÑO DE SISTEMAS DE MANEJO DEL IMPACTO AMBIENTAL;106;145;15;151;26
INGENIERÍA;MEDELLÍN;ANTIOQUIA;3204;TECNOLOGICO DE ANTIOQUIA-MEDELLIN;OFICIAL DEPARTAMENTAL;INSTITUCIÓN UNIVERSITARIA;91512;MEDELLÍN;ANTIOQUIA;INGENIERÍA AMBIENTAL;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;106;145;15;146;21
INGENIERÍA;MEDELLÍN;ANTIOQUIA;3204;TECNOLOGICO DE ANTIOQUIA-MEDELLIN;OFICIAL DEPARTAMENTAL;INSTITUCIÓN UNIVERSITARIA;91512;MEDELLÍN;ANTIOQUIA;INGENIERÍA AMBIENTAL;PENSAMIENTO CIENTÍFICO - CIENCIAS BIOLÓGICAS;106;145;15;129;21
INGENIERÍA;MEDELLÍN;ANTIOQUIA;3204;TECNOLOGICO DE ANTIOQUIA-MEDELLIN;OFICIAL DEPARTAMENTAL;INSTITUCIÓN UNIVERSITARIA;90552;MEDELLÍN;ANTIOQUIA;INGENIERIA EN SOFTWARE;DISEÑO DE SOFTWARE;52;145;19;144;30
INGENIERÍA;MEDELLÍN;ANTIOQUIA;3204;TECNOLOGICO DE ANTIOQUIA-MEDELLIN;OFICIAL DEPARTAMENTAL;INSTITUCIÓN UNIVERSITARIA;90552;MEDELLÍN;ANTIOQUIA;INGENIERIA EN SOFTWARE;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;52;145;19;141;30
INGENIERÍA;MEDELLÍN;ANTIOQUIA;3204;TECNOLOGICO DE ANTIOQUIA-MEDELLIN;OFICIAL DEPARTAMENTAL;INSTITUCIÓN UNIVERSITARIA;90552;MEDELLÍN;ANTIOQUIA;INGENIERIA EN SOFTWARE;PENSAMIENTO CIENTÍFICO - MATEMÁTICAS Y ESTADÍSTICA;52;145;19;123;17
INGENIERÍA;TULUÁ;VALLE;2301;UNIDAD CENTRAL DEL VALLE DEL CAUCA-TULUA;OFICIAL MUNICIPAL;INSTITUCIÓN UNIVERSITARIA;2543;TULUÁ;VALLE;INGENIERIA AMBIENTAL;DISEÑO DE SISTEMAS DE MANEJO DEL IMPACTO AMBIENTAL;42;149;18;152;27
INGENIERÍA;TULUÁ;VALLE;2301;UNIDAD CENTRAL DEL VALLE DEL CAUCA-TULUA;OFICIAL MUNICIPAL;INSTITUCIÓN UNIVERSITARIA;2543;TULUÁ;VALLE;INGENIERIA AMBIENTAL;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;42;149;18;140;20
INGENIERÍA;TULUÁ;VALLE;2301;UNIDAD CENTRAL DEL VALLE DEL CAUCA-TULUA;OFICIAL MUNICIPAL;INSTITUCIÓN UNIVERSITARIA;2543;TULUÁ;VALLE;INGENIERIA AMBIENTAL;PENSAMIENTO CIENTÍFICO - CIENCIAS BIOLÓGICAS;42;149;18;133;21
INGENIERÍA;TULUÁ;VALLE;2301;UNIDAD CENTRAL DEL VALLE DEL CAUCA-TULUA;OFICIAL MUNICIPAL;INSTITUCIÓN UNIVERSITARIA;10587;TULUÁ;VALLE;INGENIERIA DE SISTEMAS;DISEÑO DE SOFTWARE;9;152;13;176;23
INGENIERÍA;TULUÁ;VALLE;2301;UNIDAD CENTRAL DEL VALLE DEL CAUCA-TULUA;OFICIAL MUNICIPAL;INSTITUCIÓN UNIVERSITARIA;10587;TULUÁ;VALLE;INGENIERIA DE SISTEMAS;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;9;152;13;157;26
INGENIERÍA;TULUÁ;VALLE;2301;UNIDAD CENTRAL DEL VALLE DEL CAUCA-TULUA;OFICIAL MUNICIPAL;INSTITUCIÓN UNIVERSITARIA;10587;TULUÁ;VALLE;INGENIERIA DE SISTEMAS;PENSAMIENTO CIENTÍFICO - MATEMÁTICAS Y ESTADÍSTICA;9;152;13;132;18
INGENIERÍA;TULUÁ;VALLE;2301;UNIDAD CENTRAL DEL VALLE DEL CAUCA-TULUA;OFICIAL MUNICIPAL;INSTITUCIÓN UNIVERSITARIA;54625;TULUÁ;VALLE;INGENIERIA ELECTRONICA;DISEÑO DE SISTEMAS DE CONTROL;8;149;19;129;13
INGENIERÍA;TULUÁ;VALLE;2301;UNIDAD CENTRAL DEL VALLE DEL CAUCA-TULUA;OFICIAL MUNICIPAL;INSTITUCIÓN UNIVERSITARIA;54625;TULUÁ;VALLE;INGENIERIA ELECTRONICA;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;8;149;19;139;29
INGENIERÍA;TULUÁ;VALLE;2301;UNIDAD CENTRAL DEL VALLE DEL CAUCA-TULUA;OFICIAL MUNICIPAL;INSTITUCIÓN UNIVERSITARIA;54625;TULUÁ;VALLE;INGENIERIA ELECTRONICA;PENSAMIENTO CIENTÍFICO - CIENCIAS FÍSICAS;8;149;19;136;9
INGENIERÍA;TULUÁ;VALLE;2301;UNIDAD CENTRAL DEL VALLE DEL CAUCA-TULUA;OFICIAL MUNICIPAL;INSTITUCIÓN UNIVERSITARIA;3854;TULUÁ;VALLE;INGENIERIA INDUSTRIAL;DISEÑO DE SISTEMAS PRODUCTIVOS Y LOGÍSTICOS;42;144;17;141;25
INGENIERÍA;TULUÁ;VALLE;2301;UNIDAD CENTRAL DEL VALLE DEL CAUCA-TULUA;OFICIAL MUNICIPAL;INSTITUCIÓN UNIVERSITARIA;3854;TULUÁ;VALLE;INGENIERIA INDUSTRIAL;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;42;144;17;142;31
INGENIERÍA;TULUÁ;VALLE;2301;UNIDAD CENTRAL DEL VALLE DEL CAUCA-TULUA;OFICIAL MUNICIPAL;INSTITUCIÓN UNIVERSITARIA;3854;TULUÁ;VALLE;INGENIERIA INDUSTRIAL;PENSAMIENTO CIENTÍFICO - MATEMÁTICAS Y ESTADÍSTICA;42;144;17;128;20
INGENIERÍA;BUCARAMANGA;SANTANDER;3201;UNIDADES TECNOLOGICAS DE SANTANDER-BUCARAMANGA;OFICIAL DEPARTAMENTAL;INSTITUCIÓN TECNOLÓGICA;101707;BUCARAMANGA;SANTANDER;INGENIERIA AMBIENTAL;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;290;146;18;148;24
INGENIERÍA;BUCARAMANGA;SANTANDER;3201;UNIDADES TECNOLOGICAS DE SANTANDER-BUCARAMANGA;OFICIAL DEPARTAMENTAL;INSTITUCIÓN TECNOLÓGICA;101707;BUCARAMANGA;SANTANDER;INGENIERIA AMBIENTAL;PENSAMIENTO CIENTÍFICO - QUÍMICA;290;146;18;137;21
INGENIERÍA;BUCARAMANGA;SANTANDER;3201;UNIDADES TECNOLOGICAS DE SANTANDER-BUCARAMANGA;OFICIAL DEPARTAMENTAL;INSTITUCIÓN TECNOLÓGICA;101596;BUCARAMANGA;SANTANDER;INGENIERIA DE SISTEMAS;DISEÑO DE SOFTWARE;36;149;21;159;18
INGENIERÍA;BUCARAMANGA;SANTANDER;3201;UNIDADES TECNOLOGICAS DE SANTANDER-BUCARAMANGA;OFICIAL DEPARTAMENTAL;INSTITUCIÓN TECNOLÓGICA;101596;BUCARAMANGA;SANTANDER;INGENIERIA DE SISTEMAS;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;36;149;21;146;24
INGENIERÍA;BUCARAMANGA;SANTANDER;3201;UNIDADES TECNOLOGICAS DE SANTANDER-BUCARAMANGA;OFICIAL DEPARTAMENTAL;INSTITUCIÓN TECNOLÓGICA;101596;BUCARAMANGA;SANTANDER;INGENIERIA DE SISTEMAS;PENSAMIENTO CIENTÍFICO - MATEMÁTICAS Y ESTADÍSTICA;36;149;21;132;20
INGENIERÍA;BUCARAMANGA;SANTANDER;3201;UNIDADES TECNOLOGICAS DE SANTANDER-BUCARAMANGA;OFICIAL DEPARTAMENTAL;INSTITUCIÓN TECNOLÓGICA;103234;BARRANCABERMEJA;SANTANDER;INGENIERÍA ELECTROMECÁNICA;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;34;135;20;143;23
INGENIERÍA;BUCARAMANGA;SANTANDER;3201;UNIDADES TECNOLOGICAS DE SANTANDER-BUCARAMANGA;OFICIAL DEPARTAMENTAL;INSTITUCIÓN TECNOLÓGICA;90937;BUCARAMANGA;SANTANDER;INGENIERÍA ELECTROMECÁNICA;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;114;146;17;155;25
INGENIERÍA;BUCARAMANGA;SANTANDER;3201;UNIDADES TECNOLOGICAS DE SANTANDER-BUCARAMANGA;OFICIAL DEPARTAMENTAL;INSTITUCIÓN TECNOLÓGICA;90937;BUCARAMANGA;SANTANDER;INGENIERÍA ELECTROMECÁNICA;PENSAMIENTO CIENTÍFICO - CIENCIAS FÍSICAS;114;146;17;150;22
INGENIERÍA;BUCARAMANGA;SANTANDER;3201;UNIDADES TECNOLOGICAS DE SANTANDER-BUCARAMANGA;OFICIAL DEPARTAMENTAL;INSTITUCIÓN TECNOLÓGICA;103234;BARRANCABERMEJA;SANTANDER;INGENIERÍA ELECTROMECÁNICA;PENSAMIENTO CIENTÍFICO - CIENCIAS FÍSICAS;34;135;20;134;21
INGENIERÍA;BUCARAMANGA;SANTANDER;3201;UNIDADES TECNOLOGICAS DE SANTANDER-BUCARAMANGA;OFICIAL DEPARTAMENTAL;INSTITUCIÓN TECNOLÓGICA;53390;BUCARAMANGA;SANTANDER;INGENIERÍA ELECTRÓNICA;DISEÑO DE SISTEMAS DE CONTROL;64;150;18;135;23
INGENIERÍA;BUCARAMANGA;SANTANDER;3201;UNIDADES TECNOLOGICAS DE SANTANDER-BUCARAMANGA;OFICIAL DEPARTAMENTAL;INSTITUCIÓN TECNOLÓGICA;53390;BUCARAMANGA;SANTANDER;INGENIERÍA ELECTRÓNICA;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;64;150;18;141;26
INGENIERÍA;BUCARAMANGA;SANTANDER;3201;UNIDADES TECNOLOGICAS DE SANTANDER-BUCARAMANGA;OFICIAL DEPARTAMENTAL;INSTITUCIÓN TECNOLÓGICA;53390;BUCARAMANGA;SANTANDER;INGENIERÍA ELECTRÓNICA;PENSAMIENTO CIENTÍFICO - CIENCIAS FÍSICAS;64;150;18;131;26
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;2745;UNIPANAMERICANA - FUNDACION UNIVERSITARIA PANAMERICANA-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;INSTITUCIÓN UNIVERSITARIA;90598;BOGOTÁ D.C.;BOGOTA;INGENIERÍA DE SISTEMAS;DISEÑO DE SOFTWARE;75;145;16;149;26
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;2745;UNIPANAMERICANA - FUNDACION UNIVERSITARIA PANAMERICANA-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;INSTITUCIÓN UNIVERSITARIA;101742;BOGOTÁ D.C.;BOGOTA;INGENIERÍA DE SISTEMAS;DISEÑO DE SOFTWARE;16;137;17;130;21
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;2745;UNIPANAMERICANA - FUNDACION UNIVERSITARIA PANAMERICANA-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;INSTITUCIÓN UNIVERSITARIA;101742;BOGOTÁ D.C.;BOGOTA;INGENIERÍA DE SISTEMAS;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;16;137;17;134;30
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;2745;UNIPANAMERICANA - FUNDACION UNIVERSITARIA PANAMERICANA-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;INSTITUCIÓN UNIVERSITARIA;90598;BOGOTÁ D.C.;BOGOTA;INGENIERÍA DE SISTEMAS;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;75;145;16;145;25
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;2745;UNIPANAMERICANA - FUNDACION UNIVERSITARIA PANAMERICANA-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;INSTITUCIÓN UNIVERSITARIA;101742;BOGOTÁ D.C.;BOGOTA;INGENIERÍA DE SISTEMAS;PENSAMIENTO CIENTÍFICO - MATEMÁTICAS Y ESTADÍSTICA;16;137;17;116;15
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;2745;UNIPANAMERICANA - FUNDACION UNIVERSITARIA PANAMERICANA-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;INSTITUCIÓN UNIVERSITARIA;90598;BOGOTÁ D.C.;BOGOTA;INGENIERÍA DE SISTEMAS;PENSAMIENTO CIENTÍFICO - MATEMÁTICAS Y ESTADÍSTICA;75;145;16;122;17
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;2745;UNIPANAMERICANA - FUNDACION UNIVERSITARIA PANAMERICANA-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;INSTITUCIÓN UNIVERSITARIA;90896;BOGOTÁ D.C.;BOGOTA;INGENIERÍA DE SOFTWARE;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;23;147;16;149;31
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;2745;UNIPANAMERICANA - FUNDACION UNIVERSITARIA PANAMERICANA-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;INSTITUCIÓN UNIVERSITARIA;90896;BOGOTÁ D.C.;BOGOTA;INGENIERÍA DE SOFTWARE;PENSAMIENTO CIENTÍFICO - MATEMÁTICAS Y ESTADÍSTICA;23;147;16;132;19
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;2745;UNIPANAMERICANA - FUNDACION UNIVERSITARIA PANAMERICANA-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;INSTITUCIÓN UNIVERSITARIA;90623;BOGOTÁ D.C.;BOGOTA;INGENIERÍA DE TELECOMUNICACIONES;FORMULACIÓN DE PROYECTOS DE INGENIERÍA;50;145;18;152;25
INGENIERÍA;BOGOTÁ D.C.;BOGOTA;2745;UNIPANAMERICANA - FUNDACION UNIVERSITARIA PANAMERICANA-BOGOTÁ D.C.;NO OFICIAL - FUNDACIÓN;INSTITUCIÓN UNIVERSITARIA;90623;BOGOTÁ D.C.;BOGOTA;INGENIERÍA DE TELECOMUNICACIONES;PENSAMIENTO CIENTÍFICO - MATEMÁTICAS Y ESTADÍSTICA;50;145;18;135;20
